ts_code,name,industry
688369.SH,致远互联,软件服务
688370.SH,丛麟科技,环境保护
688371.SH,菲沃泰,元器件
688372.SH,伟测科技,半导体
688373.SH,盟科药业-U,化学制药
688375.SH,国博电子,元器件
688376.SH,美埃科技,专用机械
688377.SH,迪威尔,专用机械
688378.SH,奥来德,专用机械
688379.SH,华光新材,机械基件
688380.SH,中微半导,半导体
688381.SH,帝奥微,半导体
688382.SH,益方生物-U,生物制药
688383.SH,新益昌,专用机械
688385.SH,复旦微电,半导体
688386.SH,泛亚微透,化工原料
688387.SH,信科移动-U,通信设备
688388.SH,嘉元科技,电气设备
688389.SH,普门科技,医疗保健
688390.SH,固德威,电气设备
688391.SH,钜泉科技,半导体
688392.SH,骄成超声,专用机械
688393.SH,安必平,医疗保健
688395.SH,正弦电气,机械基件
688396.SH,华润微,半导体
688398.SH,赛特新材,矿物制品
688399.SH,硕世生物,医疗保健
688400.SH,凌云光,专用机械
688401.SH,路维光电,半导体
688403.SH,汇成股份,半导体
688408.SH,中信博,电气设备
688409.SH,富创精密,半导体
688410.SH,山外山,医疗保健
688411.SH,海博思创,电气设备
688416.SH,恒烁股份,半导体
688418.SH,震有科技,通信设备
688419.SH,耐科装备,半导体
688420.SH,美腾科技,专用机械
688425.SH,铁建重工,工程机械
688426.SH,康为世纪,生物制药
688428.SH,诺诚健华-U,生物制药
688429.SH,时创能源,电气设备
688432.SH,有研硅,半导体
688433.SH,华曙高科,专用机械
688435.SH,英方软件,软件服务
688439.SH,振华风光,元器件
688443.SH,智翔金泰-U,生物制药
688448.SH,磁谷科技,专用机械
688449.SH,联芸科技,半导体
688450.SH,光格科技,电器仪表
688455.SH,科捷智能,机械基件
688456.SH,有研粉材,铜
688458.SH,美芯晟,半导体
688459.SH,哈铁科技,运输设备
688466.SH,金科环境,环境保护
688468.SH,科美诊断,医疗保健
688469.SH,芯联集成-U,半导体
688472.SH,阿特斯,电气设备
688475.SH,萤石网络,IT设备
688478.SH,晶升股份,半导体
688479.SH,友车科技,软件服务
688480.SH,赛恩斯,环境保护
688484.SH,南芯科技,半导体
688485.SH,九州一轨,运输设备
688486.SH,龙迅股份,半导体
688488.SH,艾迪药业,生物制药
688489.SH,三未信安,IT设备
688496.SH,清越科技,元器件
688498.SH,源杰科技,半导体
688499.SH,利元亨,专用机械
688500.SH,慧辰股份,互联网
688501.SH,青达环保,环境保护
688502.SH,茂莱光学,元器件
688503.SH,聚和材料,电气设备
688505.SH,复旦张江,化学制药
688506.SH,百利天恒,化学制药
688507.SH,索辰科技,软件服务
688508.SH,芯朋微,半导体
688509.SH,正元地信,软件服务
688510.SH,航亚科技,航空
688511.SH,*ST天微,元器件
688512.SH,慧智微-U,半导体
688513.SH,苑东生物,化学制药
688515.SH,裕太微-U,半导体
688516.SH,奥特维,专用机械
688517.SH,金冠电气,电气设备
688518.SH,联赢激光,专用机械
688519.SH,南亚新材,元器件
688520.SH,神州细胞,生物制药
688521.SH,芯原股份,半导体
688522.SH,纳睿雷达,通信设备
688523.SH,航天环宇,航空
688525.SH,佰维存储,半导体
688526.SH,科前生物,农业综合
688528.SH,秦川物联,电器仪表
688529.SH,豪森智能,专用机械
688530.SH,欧莱新材,半导体
688531.SH,日联科技,专用机械
688533.SH,上声电子,汽车配件
688535.SH,华海诚科,半导体
688536.SH,思瑞浦,半导体
688538.SH,和辉光电-U,半导体
688539.SH,高华科技,电器仪表
688543.SH,国科军工,专用机械
688545.SH,兴福电子,元器件
688548.SH,广钢气体,化工原料
688549.SH,中巨芯-U,元器件
688550.SH,瑞联新材,化工原料
688551.SH,科威尔,专用机械
688552.SH,航天南湖,通信设备
688553.SH,汇宇制药-W,化学制药
688556.SH,高测股份,专用机械
688557.SH,兰剑智能,专用机械
688558.SH,国盛智科,机床制造
688559.SH,海目星,专用机械
688560.SH,明冠新材,电气设备
688561.SH,奇安信-U,软件服务
688562.SH,航天软件,软件服务
688563.SH,航材股份,航空
688565.SH,力源科技,环境保护
688566.SH,吉贝尔,化学制药
688567.SH,孚能科技,电气设备
688568.SH,中科星图,软件服务
688569.SH,铁科轨道,运输设备
688570.SH,天玛智控,专用机械
688571.SH,杭华股份,染料涂料
688573.SH,信宇人,专用机械
688575.SH,亚辉龙,医疗保健
688576.SH,西山科技,医疗保健
688577.SH,浙海德曼,机床制造
688578.SH,艾力斯,化学制药
688579.SH,山大地纬,软件服务
688580.SH,伟思医疗,医疗保健
688581.SH,安杰思,医疗保健
688582.SH,芯动联科,电器仪表
688583.SH,思看科技,电器仪表
688584.SH,上海合晶,半导体
688585.SH,上纬新材,化工原料
688586.SH,江航装备,航空
688588.SH,凌志软件,软件服务
688589.SH,力合微,半导体
688590.SH,新致软件,软件服务
688591.SH,泰凌微,半导体
688592.SH,司南导航,通信设备
688593.SH,新相微,半导体
688595.SH,芯海科技,半导体
688596.SH,正帆科技,专用机械
688597.SH,煜邦电力,电器仪表
688598.SH,金博股份,矿物制品
688599.SH,天合光能,电气设备
688600.SH,皖仪科技,电器仪表
688601.SH,力芯微,半导体
688602.SH,康鹏科技,化工原料
688603.SH,天承科技,化工原料
688605.SH,先锋精科,半导体
688606.SH,奥泰生物,医疗保健
688607.SH,康众医疗,医疗保健
688608.SH,恒玄科技,半导体
688609.SH,九联科技,家用电器
688610.SH,埃科光电,电器仪表
688611.SH,杭州柯林,电气设备
688612.SH,威迈斯,汽车配件
688613.SH,奥精医疗,医疗保健
688615.SH,合合信息,软件服务
688616.SH,西力科技,电器仪表
688617.SH,惠泰医疗,医疗保健
688618.SH,三旺通信,通信设备
688619.SH,罗普特,软件服务
688620.SH,安凯微,半导体
688621.SH,阳光诺和,医疗保健
688622.SH,禾信仪器,电器仪表
688623.SH,双元科技,专用机械
688625.SH,呈和科技,化工原料
688626.SH,翔宇医疗,医疗保健
688627.SH,精智达,专用机械
688628.SH,优利德,电器仪表
688629.SH,华丰科技,元器件
688630.SH,芯碁微装,专用机械
688631.SH,莱斯信息,软件服务
688633.SH,星球石墨,专用机械
688636.SH,智明达,元器件
688638.SH,誉辰智能,专用机械
688639.SH,华恒生物,化学制药
688646.SH,ST逸飞,专用机械
688648.SH,中邮科技,机床制造
688651.SH,盛邦安全,软件服务
688652.SH,京仪装备,半导体
688653.SH,康希通信,半导体
688655.SH,迅捷兴,元器件
688656.SH,浩欧博,医疗保健
688657.SH,浩辰软件,软件服务
688658.SH,悦康药业,化学制药
688659.SH,元琛科技,环境保护
688660.SH,电气风电,电气设备
688661.SH,和林微纳,元器件
688662.SH,富信科技,元器件
688663.SH,新风光,电气设备
688665.SH,四方光电,电器仪表
688667.SH,菱电电控,汽车配件
688668.SH,鼎通科技,通信设备
688669.SH,聚石化学,化工原料
688670.SH,金迪克,生物制药
688671.SH,碧兴物联,环境保护
688676.SH,金盘科技,电气设备
688677.SH,海泰新光,医疗保健
688678.SH,福立旺,元器件
688679.SH,通源环境,环境保护
688680.SH,海优新材,塑料
688681.SH,科汇股份,电气设备
688682.SH,霍莱沃,软件服务
688683.SH,莱尔科技,元器件
688685.SH,迈信林,航空
688686.SH,奥普特,电器仪表
688687.SH,凯因科技,生物制药
688689.SH,银河微电,半导体
688690.SH,纳微科技,化工原料
688691.SH,灿芯股份,半导体
688692.SH,达梦数据,软件服务
688693.SH,锴威特,半导体
688695.SH,中创股份,软件服务
688696.SH,极米科技,家用电器
688697.SH,纽威数控,机床制造
688698.SH,伟创电气,电气设备
688699.SH,明微电子,半导体
688700.SH,东威科技,专用机械
688701.SH,卓锦股份,环境保护
688702.SH,盛科通信-U,半导体
688707.SH,振华新材,电气设备
688708.SH,佳驰科技,化工原料
688709.SH,成都华微,半导体
688710.SH,益诺思,生物制药
688711.SH,宏微科技,半导体
688716.SH,中研股份,化工原料
688717.SH,艾罗能源,电气设备
688718.SH,唯赛勃,塑料
688719.SH,爱科赛博,电气设备
688720.SH,艾森股份,半导体
688721.SH,龙图光罩,半导体
688722.SH,同益中,化纤
688726.SH,拉普拉斯,专用机械
688728.SH,格科微,半导体
688733.SH,壹石通,矿物制品
688737.SH,中自科技,汽车配件
688739.SH,成大生物,生物制药
688750.SH,金天钛业,小金属
688757.SH,胜科纳米,电器仪表
688758.SH,赛分科技,化工原料
688766.SH,普冉股份,半导体
688767.SH,博拓生物,医疗保健
688768.SH,容知日新,电器仪表
688772.SH,珠海冠宇,电气设备
688776.SH,国光电气,元器件
688777.SH,中控技术,专用机械
688778.SH,厦钨新能,电气设备
688779.SH,五矿新能,电气设备
688786.SH,悦安新材,小金属
688787.SH,海天瑞声,软件服务
688788.SH,科思科技,通信设备
688789.SH,宏华数科,专用机械
688793.SH,倍轻松,家用电器
688798.SH,艾为电子,半导体
688799.SH,华纳药厂,化学制药
688800.SH,瑞可达,元器件
688819.SH,天能股份,电气设备
688981.SH,中芯国际,半导体
830779.BJ,武汉蓝电,电器仪表
830809.BJ,安达科技,电气设备
830832.BJ,齐鲁华信,化工原料
830839.BJ,万通液压,工程机械
830879.BJ,基康仪器,电器仪表
830896.BJ,旺成科技,汽车配件
830946.BJ,森萱医药,化学制药
830964.BJ,润农节水,建筑工程
830974.BJ,凯大催化,化工原料
831010.BJ,凯添燃气,供气供热
831039.BJ,国义招标,建筑工程
831087.BJ,秋乐种业,种植业
831152.BJ,昆工科技,小金属
831167.BJ,鑫汇科,元器件
831175.BJ,派诺科技,电气设备
831195.BJ,三祥科技,汽车配件
831278.BJ,泰德股份,汽车配件
831304.BJ,迪尔化工,化工原料
831305.BJ,海希通讯,电器仪表
831370.BJ,新安洁,环境保护
831396.BJ,许昌智能,电气设备
831526.BJ,凯华材料,化工原料
831627.BJ,力王股份,电气设备
831641.BJ,格利尔,矿物制品
831689.BJ,克莱特,专用机械
831726.BJ,朱老六,食品
831768.BJ,拾比佰,家用电器
831832.BJ,科达自控,软件服务
831834.BJ,三维股份,塑料
831855.BJ,浙江大农,机床制造
831856.BJ,浩淼科技,专用机械
831906.BJ,舜宇精工,汽车配件
831961.BJ,创远信科,电器仪表
832000.BJ,安徽凤凰,汽车配件
832023.BJ,田野股份,食品
832089.BJ,禾昌聚合,塑料
832110.BJ,雷特科技,电气设备
832145.BJ,恒合股份,环境保护
832149.BJ,利尔达,元器件
832171.BJ,志晟信息,软件服务
832175.BJ,东方碳素,化工原料
832225.BJ,利通科技,橡胶
832278.BJ,鹿得医疗,医疗保健
832419.BJ,路斯股份,饲料
832469.BJ,富恒新材,塑料
832471.BJ,美邦科技,化工原料
832491.BJ,奥迪威,元器件
832522.BJ,纳科诺尔,专用机械
832566.BJ,梓橦宫,化学制药
832651.BJ,天罡股份,电器仪表
832662.BJ,方盛股份,机械基件
832735.BJ,德源药业,化学制药
832786.BJ,骑士乳业,乳制品
832802.BJ,保丽洁,环境保护
832876.BJ,慧为智能,元器件
832885.BJ,星辰科技,电器仪表
832978.BJ,开特股份,汽车配件
832982.BJ,锦波生物,医疗保健
833030.BJ,立方控股,软件服务
833075.BJ,柏星龙,广告包装
833171.BJ,国航远洋,水运
833230.BJ,欧康医药,生物制药
833266.BJ,生物谷,中成药
833284.BJ,灵鸽科技,专用机械
833346.BJ,威贸电子,元器件
833394.BJ,民士达,造纸
833427.BJ,华维设计,建筑工程
833429.BJ,康比特,食品
833454.BJ,同心传动,汽车配件
833455.BJ,汇隆活塞,专用机械
833509.BJ,同惠电子,电器仪表
833523.BJ,德瑞锂电,电气设备
833533.BJ,骏创科技,汽车配件
833575.BJ,康乐卫士,生物制药
833580.BJ,科创新材,其他建材
833751.BJ,惠同新材,小金属
833781.BJ,瑞奇智造,专用机械
833873.BJ,中设咨询,建筑工程
833914.BJ,远航精密,小金属
833943.BJ,优机股份,机械基件
834014.BJ,特瑞斯,专用机械
834021.BJ,流金科技,影视音像
834033.BJ,康普化学,化工原料
834058.BJ,华洋赛车,摩托车
834062.BJ,科润智控,电气设备
834261.BJ,一诺威,化工原料
834407.BJ,驰诚股份,电器仪表
834415.BJ,恒拓开源,软件服务
834475.BJ,三友科技,专用机械
834599.BJ,同力股份,工程机械
834639.BJ,晨光电缆,电气设备
834765.BJ,美之高,家居用品
834770.BJ,艾能聚,电气设备
834950.BJ,迅安科技,元器件
835174.BJ,五新隧装,工程机械
835179.BJ,凯德石英,矿物制品
835184.BJ,国源科技,软件服务
835185.BJ,贝特瑞,化工原料
835207.BJ,众诚科技,软件服务
835237.BJ,力佳科技,电气设备
835305.BJ,*ST云创,软件服务
835368.BJ,连城数控,专用机械
835438.BJ,戈碧迦,元器件
835508.BJ,殷图网联,电气设备
835579.BJ,机科股份,机械基件
835640.BJ,富士达,通信设备
835670.BJ,数字人,软件服务
835857.BJ,百甲科技,钢加工
835892.BJ,中科美菱,医疗保健
835985.BJ,海泰新能,电气设备
836077.BJ,吉林碳谷,化纤
836149.BJ,旭杰科技,建筑工程
836208.BJ,青矩技术,建筑工程
836221.BJ,易实精密,汽车配件
836239.BJ,长虹能源,电气设备
836247.BJ,华密新材,橡胶
836260.BJ,中寰股份,专用机械
836263.BJ,中航泰达,环境保护
836270.BJ,天铭科技,汽车配件
836395.BJ,朗鸿科技,IT设备
836414.BJ,欧普泰,电器仪表
836419.BJ,万德股份,化工原料
836422.BJ,润普食品,食品
836433.BJ,大唐药业,中成药
836504.BJ,博迅生物,医疗保健
836547.BJ,无锡晶海,化学制药
836675.BJ,秉扬科技,矿物制品
836699.BJ,海达尔,家用电器
836717.BJ,瑞星股份,专用机械
836720.BJ,吉冈精密,机械基件
836807.BJ,奔朗新材,机械基件
836826.BJ,盖世食品,食品
836871.BJ,派特尔,塑料
836892.BJ,广咨国际,建筑工程
836942.BJ,恒立钻具,机械基件
836957.BJ,汉维科技,化工原料
836961.BJ,西磁科技,专用机械
837006.BJ,晟楠科技,航空
837023.BJ,芭薇股份,日用化工
837046.BJ,亿能电力,电气设备
837092.BJ,汉鑫科技,软件服务
837174.BJ,宏裕包材,广告包装
837212.BJ,智新电子,元器件
837242.BJ,建邦科技,汽车配件
837344.BJ,三元基因,生物制药
837403.BJ,康农种业,种植业
837592.BJ,华信永道,软件服务
837663.BJ,明阳科技,汽车配件
837748.BJ,路桥信息,软件服务
837821.BJ,则成电子,元器件
838030.BJ,德众汽车,汽车服务
838163.BJ,方大新材,塑料
838171.BJ,邦德股份,汽车配件
838227.BJ,美登科技,软件服务
838262.BJ,太湖雪,纺织
838275.BJ,驱动力,农业综合
838402.BJ,硅烷科技,化工原料
838670.BJ,恒进感应,机床制造
838701.BJ,豪声电子,元器件
838810.BJ,春光智能,专用机械
838837.BJ,华原股份,汽车配件
838924.BJ,广脉科技,通信设备
838971.BJ,天马新材,化工原料
839273.BJ,一致魔芋,食品
839371.BJ,欧福蛋业,食品
839493.BJ,并行科技,软件服务
839680.BJ,*ST广道,软件服务
839719.BJ,宁新新材,化工原料
839725.BJ,惠丰钻石,矿物制品
839729.BJ,永顺生物,农业综合
839790.BJ,联迪信息,软件服务
839792.BJ,东和新材,其他建材
839946.BJ,华阳变速,汽车配件
870199.BJ,倍益康,家用电器
870204.BJ,沪江材料,塑料
870299.BJ,灿能电力,电气设备
870357.BJ,雅葆轩,元器件
870436.BJ,大地电气,汽车配件
870508.BJ,丰安股份,机械基件
870656.BJ,海昇药业,化学制药
870726.BJ,鸿智科技,家用电器
870866.BJ,绿亨科技,农药化肥
870976.BJ,视声智能,通信设备
871245.BJ,威博液压,机械基件
871263.BJ,莱赛激光,电器仪表
871396.BJ,常辅股份,电器仪表
871478.BJ,巨能股份,专用机械
871553.BJ,凯腾精工,专用机械
871634.BJ,新威凌,铅锌
871642.BJ,通易航天,航空
871694.BJ,中裕科技,塑料
871753.BJ,天纺标,纺织
871857.BJ,泓禧科技,元器件
871970.BJ,大禹生物,化学制药
871981.BJ,晶赛科技,元器件
872190.BJ,雷神科技,IT设备
872351.BJ,华光源海,仓储物流
872374.BJ,云里物里,通信设备
872392.BJ,佳合科技,广告包装
872541.BJ,铁大科技,运输设备
872808.BJ,曙光数创,IT设备
872895.BJ,花溪科技,农用机械
872925.BJ,锦好医疗,医疗保健
872931.BJ,无锡鼎邦,化工机械
872953.BJ,国子软件,软件服务
873001.BJ,纬达光电,元器件
873122.BJ,中纺标,综合类
873132.BJ,泰鹏智能,家居用品
873152.BJ,天宏锂电,电气设备
873167.BJ,新赣江,化学制药
873169.BJ,七丰精工,机械基件
873223.BJ,荣亿精密,机械基件
873305.BJ,九菱科技,机械基件
873339.BJ,恒太照明,家用电器
873527.BJ,夜光明,化工原料
873570.BJ,坤博精工,机械基件
873576.BJ,天力复合,小金属
873593.BJ,鼎智科技,机械基件
873665.BJ,科强股份,橡胶
